"id","date_insert","year","month","day","hour","sensor_id","lat","lng","wtempV_°C","conductivity_of_solution_ mS_cm","oxidation_reduction_potential_ mV","total_suspended_solids_mg_L","turbidity_NTU","dissolved_oxygen_concentration _ppm","dissolved_oxygen_concentration_mg_L","oxygen_saturation_%","salinity_ppt","dissolved_solids _ppm"
24858,"2025-12-13 12:00:00",2025,12,13,12,983,"38.282368","21.754868",18.07,55769.41,163.46,135.81,79.66,0.00,0.00,0.00,37.15,36367.23
24859,"2025-12-13 12:00:00",2025,12,13,12,984,"38.183667","21.678139",17.11,55883.78,301.28,31.78,16.55,0.00,0.00,0.00,37.24,36441.81
24860,"2025-12-13 13:00:00",2025,12,13,13,976,"38.310409","21.784038",19.71,9998.04,201.07,614.43,923.65,0.00,0.00,0.00,9998.04,9998.04
24861,"2025-12-13 13:00:00",2025,12,13,13,977,"38.328212","21.876467",18.11,48717.85,69.20,293.64,0.00,0.00,0.00,0.00,31.80,31768.91
24862,"2025-12-13 13:00:00",2025,12,13,13,978,"38.331904","21.842924",18.16,55809.11,93.04,674.20,411.08,9.61,9.61,101.17,37.18,36393.12
24863,"2025-12-13 13:00:00",2025,12,13,13,979,"38.317789","21.818416",18.09,56983.84,-4.86,280.03,163.96,0.00,0.00,0.00,38.12,37159.16
24864,"2025-12-13 13:00:00",2025,12,13,13,982,"38.28469","21.759148",18.41,31291.53,314.69,63.14,43.15,6.56,6.56,69.46,19.46,20405.21
24865,"2025-12-13 13:00:00",2025,12,13,13,983,"38.282368","21.754868",18.24,55579.17,166.79,136.89,81.04,0.00,0.00,0.00,36.99,36243.18
24866,"2025-12-13 13:00:00",2025,12,13,13,984,"38.183667","21.678139",17.11,56141.62,300.84,31.78,16.55,0.26,0.26,2.78,37.44,36609.95
24867,"2025-12-13 14:00:00",2025,12,13,14,976,"38.310409","21.784038",19.59,9998.04,192.59,97.75,63.48,0.00,0.00,0.00,9998.04,9998.04
24868,"2025-12-13 14:00:00",2025,12,13,14,977,"38.328212","21.876467",18.11,49128.16,64.98,245.44,0.00,0.00,0.00,0.00,32.10,32036.47
24869,"2025-12-13 14:00:00",2025,12,13,14,978,"38.331904","21.842924",18.17,55664.90,83.51,663.26,401.70,9.07,9.07,95.67,37.06,36299.09
24870,"2025-12-13 14:00:00",2025,12,13,14,979,"38.317789","21.818416",18.25,57206.60,-6.52,265.18,154.90,0.00,0.00,0.00,38.30,37304.43
24871,"2025-12-13 14:00:00",2025,12,13,14,982,"38.28469","21.759148",18.68,30604.15,323.42,57.99,42.54,6.54,6.54,69.69,18.99,19956.97
24872,"2025-12-13 14:00:00",2025,12,13,14,983,"38.282368","21.754868",18.31,55614.04,168.07,137.26,80.83,0.00,0.00,0.00,37.02,36265.91
24873,"2025-12-13 14:00:00",2025,12,13,14,984,"38.183667","21.678139",17.11,55194.37,300.35,31.78,16.55,0.00,0.00,0.00,36.69,35992.25
24874,"2025-12-13 15:00:00",2025,12,13,15,976,"38.310409","21.784038",19.52,9998.04,183.74,137.11,120.05,0.00,0.00,0.00,9998.04,9998.04
24875,"2025-12-13 15:00:00",2025,12,13,15,977,"38.328212","21.876467",18.04,49013.30,62.72,213.72,0.00,0.00,0.00,0.00,32.01,31961.57
24876,"2025-12-13 15:00:00",2025,12,13,15,978,"38.331904","21.842924",18.17,55702.18,75.67,673.82,407.32,8.82,8.82,93.03,37.09,36323.39
24877,"2025-12-13 15:00:00",2025,12,13,15,979,"38.317789","21.818416",18.25,57268.58,-8.37,241.24,139.62,0.00,0.00,0.00,38.35,37344.84
24878,"2025-12-13 15:00:00",2025,12,13,15,982,"38.28469","21.759148",18.68,29139.71,330.46,57.78,42.51,6.71,6.71,71.53,17.99,19002.01
24879,"2025-12-13 15:00:00",2025,12,13,15,983,"38.282368","21.754868",18.36,55489.55,165.56,118.52,71.98,0.00,0.00,0.00,36.92,36184.74
24880,"2025-12-13 15:00:00",2025,12,13,15,984,"38.183667","21.678139",17.11,2688.70,299.77,31.78,16.55,0.00,0.00,0.00,1.44,1554.60
24881,"2025-12-13 16:00:00",2025,12,13,16,976,"38.310409","21.784038",23.41,9998.04,182.72,257.61,144.16,0.00,0.00,0.00,9998.04,9998.04
24882,"2025-12-13 16:00:00",2025,12,13,16,977,"38.328212","21.876467",17.92,49102.23,61.78,212.09,0.00,0.00,0.00,0.00,32.08,32019.57
24883,"2025-12-13 16:00:00",2025,12,13,16,978,"38.331904","21.842924",18.14,55757.66,60.18,694.49,419.60,8.73,8.73,91.61,37.14,36359.57
24884,"2025-12-13 16:00:00",2025,12,13,16,979,"38.317789","21.818416",18.06,57246.89,-17.97,222.33,132.55,0.00,0.00,0.00,38.33,37330.70
24885,"2025-12-13 16:00:00",2025,12,13,16,982,"38.28469","21.759148",18.35,29830.44,343.83,57.60,42.11,6.40,6.40,67.79,18.46,19452.43
24886,"2025-12-13 16:00:00",2025,12,13,16,983,"38.282368","21.754868",18.23,55862.93,154.30,112.10,67.35,0.00,0.00,0.00,37.22,36428.21
24887,"2025-12-13 16:00:00",2025,12,13,16,984,"38.183667","21.678139",17.11,1082.77,300.50,31.78,16.55,0.33,0.33,3.47,0.58,546.47
24888,"2025-12-13 17:00:00",2025,12,13,17,976,"38.310409","21.784038",20.98,9998.04,186.29,1163.85,486.68,0.00,0.00,0.00,9998.04,9998.04
24889,"2025-12-13 17:00:00",2025,12,13,17,977,"38.328212","21.876467",17.88,49237.14,61.39,196.21,0.00,0.00,0.00,0.00,32.18,32107.54
24890,"2025-12-13 17:00:00",2025,12,13,17,978,"38.331904","21.842924",18.17,55716.08,35.21,711.02,429.73,8.56,8.56,90.30,37.10,36332.46
24891,"2025-12-13 17:00:00",2025,12,13,17,979,"38.317789","21.818416",17.89,57092.99,-29.48,233.91,135.22,0.00,0.00,0.00,38.21,37230.34
24892,"2025-12-13 17:00:00",2025,12,13,17,982,"38.28469","21.759148",18.02,30997.49,346.65,123.77,452.85,6.13,6.13,64.28,19.25,20213.46
24893,"2025-12-13 17:00:00",2025,12,13,17,983,"38.282368","21.754868",17.96,55596.92,134.04,118.86,70.59,0.00,0.00,0.00,37.01,36254.75
24894,"2025-12-13 17:00:00",2025,12,13,17,984,"38.183667","21.678139",17.11,960.24,300.87,31.78,16.55,0.38,0.38,4.10,0.51,484.64
24895,"2025-12-13 18:00:00",2025,12,13,18,976,"38.310409","21.784038",20.42,9998.04,190.43,191.89,111.98,0.00,0.00,0.00,9998.04,9998.04
24896,"2025-12-13 18:00:00",2025,12,13,18,977,"38.328212","21.876467",17.88,49502.42,60.39,197.53,0.00,0.00,0.00,0.00,32.37,32280.53
24897,"2025-12-13 18:00:00",2025,12,13,18,978,"38.331904","21.842924",18.15,55793.50,25.90,727.54,439.95,8.21,8.21,86.57,37.16,36382.95
24898,"2025-12-13 18:00:00",2025,12,13,18,979,"38.317789","21.818416",17.59,57061.27,-32.05,228.47,133.85,0.84,0.84,8.70,38.18,37209.66
24899,"2025-12-13 18:00:00",2025,12,13,18,982,"38.28469","21.759148",17.77,30598.56,356.96,130.98,53.08,6.03,6.03,62.78,18.98,19953.32
24900,"2025-12-13 18:00:00",2025,12,13,18,983,"38.282368","21.754868",17.76,55779.19,126.28,119.42,70.21,0.00,0.00,0.00,37.15,36373.61
24901,"2025-12-13 18:00:00",2025,12,13,18,984,"38.183667","21.678139",17.11,767.77,301.27,31.78,16.55,2.57,2.57,27.29,0.41,387.49
24902,"2025-12-13 19:00:00",2025,12,13,19,976,"38.310409","21.784038",23.10,9998.04,195.59,110.52,78.88,0.00,0.00,0.00,9998.04,9998.04
24903,"2025-12-13 19:00:00",2025,12,13,19,977,"38.328212","21.876467",17.84,49398.85,62.72,183.44,0.00,0.00,0.00,0.00,32.30,32212.99
24904,"2025-12-13 19:00:00",2025,12,13,19,978,"38.331904","21.842924",18.16,55819.86,24.09,743.58,450.45,8.16,8.16,86.05,37.19,36400.13
24905,"2025-12-13 19:00:00",2025,12,13,19,979,"38.317789","21.818416",17.61,57059.10,-32.35,224.27,141.35,30.11,30.11,9999.01,38.18,37208.24
24906,"2025-12-13 19:00:00",2025,12,13,19,982,"38.28469","21.759148",17.56,30157.75,352.78,132.62,48.83,6.06,6.06,62.79,18.68,19665.87
24907,"2025-12-13 19:00:00",2025,12,13,19,983,"38.282368","21.754868",17.53,55509.09,122.73,125.75,73.38,0.00,0.00,0.00,36.94,36197.48
24908,"2025-12-13 19:00:00",2025,12,13,19,984,"38.183667","21.678139",17.11,940.55,301.67,31.78,16.55,0.00,0.00,0.00,0.50,474.69
24909,"2025-12-13 20:00:00",2025,12,13,20,976,"38.310409","21.784038",20.86,9998.04,200.82,1715.30,1181.88,0.00,0.00,0.00,9998.04,9998.04
24910,"2025-12-13 20:00:00",2025,12,13,20,977,"38.328212","21.876467",17.83,49303.06,62.63,171.53,0.00,0.00,0.00,0.00,32.23,32150.53
24911,"2025-12-13 20:00:00",2025,12,13,20,978,"38.331904","21.842924",18.14,55826.24,23.29,761.34,465.86,8.19,8.19,86.23,37.19,36404.29
24912,"2025-12-13 20:00:00",2025,12,13,20,979,"38.317789","21.818416",17.50,57014.61,-30.55,227.07,143.52,0.00,0.00,0.00,38.14,37179.23
24913,"2025-12-13 20:00:00",2025,12,13,20,982,"38.28469","21.759148",17.30,29395.39,352.25,138.18,48.28,6.06,6.06,62.56,18.16,19168.73
24914,"2025-12-13 20:00:00",2025,12,13,20,983,"38.282368","21.754868",17.25,55584.04,122.31,130.89,73.88,0.00,0.00,0.00,37.00,36246.35
24915,"2025-12-13 20:00:00",2025,12,13,20,984,"38.183667","21.678139",17.11,996.30,301.25,31.78,16.55,10.98,10.98,115.61,0.53,502.83
24916,"2025-12-13 21:00:00",2025,12,13,21,976,"38.310409","21.784038",22.39,9998.04,205.52,143.91,89.65,0.00,0.00,0.00,9998.04,9998.04
24917,"2025-12-13 21:00:00",2025,12,13,21,977,"38.328212","21.876467",17.74,48359.02,63.51,203.97,0.00,0.00,0.00,0.00,31.54,31534.92
24918,"2025-12-13 21:00:00",2025,12,13,21,978,"38.331904","21.842924",18.08,55835.64,18.42,771.33,472.58,8.03,8.03,84.56,37.20,36410.42
24919,"2025-12-13 21:00:00",2025,12,13,21,979,"38.317789","21.818416",17.44,57208.42,-28.21,227.56,141.77,2.79,2.79,28.91,38.30,37305.61
24920,"2025-12-13 21:00:00",2025,12,13,21,982,"38.28469","21.759148",17.18,30153.53,351.59,137.54,46.44,6.02,6.02,62.02,18.68,19663.12
24921,"2025-12-13 21:00:00",2025,12,13,21,983,"38.282368","21.754868",17.09,55097.09,121.96,122.14,51.25,0.00,0.00,0.00,36.61,35928.81
24922,"2025-12-13 21:00:00",2025,12,13,21,984,"38.183667","21.678139",17.11,1007.63,301.83,31.78,16.55,0.46,0.46,4.77,0.54,508.55
24923,"2025-12-13 22:00:00",2025,12,13,22,976,"38.310409","21.784038",27.67,9998.04,210.00,266.09,77.91,0.00,0.00,0.00,9998.04,9998.04
24924,"2025-12-13 22:00:00",2025,12,13,22,977,"38.328212","21.876467",17.73,48631.02,63.98,207.51,0.00,0.00,0.00,0.00,31.73,31712.29
24925,"2025-12-13 22:00:00",2025,12,13,22,978,"38.331904","21.842924",18.06,55813.94,14.82,780.79,477.75,7.97,7.97,83.85,37.18,36396.27
24926,"2025-12-13 22:00:00",2025,12,13,22,979,"38.317789","21.818416",17.43,57210.86,-31.23,253.23,156.47,0.70,0.70,7.29,38.30,37307.21
24927,"2025-12-13 22:00:00",2025,12,13,22,982,"38.28469","21.759148",17.18,30355.76,350.91,73.82,46.37,6.01,6.01,61.81,18.82,19794.99
24928,"2025-12-13 22:00:00",2025,12,13,22,983,"38.282368","21.754868",17.24,55138.68,119.73,118.94,55.06,0.00,0.00,0.00,36.64,35955.93
24929,"2025-12-13 22:00:00",2025,12,13,22,984,"38.183667","21.678139",17.11,1667.25,302.10,31.78,16.55,2.77,2.77,28.90,0.89,964.00
24930,"2025-12-13 23:00:00",2025,12,13,23,976,"38.310409","21.784038",23.16,9998.04,214.07,335.76,185.93,0.00,0.00,0.00,9998.04,9998.04
24931,"2025-12-13 23:00:00",2025,12,13,23,977,"38.328212","21.876467",17.87,46621.13,63.39,241.40,0.00,0.00,0.00,0.00,30.27,30401.64
24932,"2025-12-13 23:00:00",2025,12,13,23,978,"38.331904","21.842924",18.05,55875.63,17.62,794.03,485.33,7.74,7.74,81.42,37.23,36436.50
24933,"2025-12-13 23:00:00",2025,12,13,23,979,"38.317789","21.818416",17.32,57214.30,-29.82,256.10,158.78,0.00,0.00,0.00,38.30,37309.45
24934,"2025-12-13 23:00:00",2025,12,13,23,982,"38.28469","21.759148",17.15,29667.22,349.59,70.34,44.79,6.03,6.03,61.96,18.35,19346.00
24935,"2025-12-13 23:00:00",2025,12,13,23,983,"38.282368","21.754868",17.25,55066.52,117.56,123.09,114.74,0.00,0.00,0.00,36.58,35908.88
24936,"2025-12-13 23:00:00",2025,12,13,23,984,"38.183667","21.678139",17.11,1354.63,302.24,31.78,16.55,1.32,1.32,13.76,0.73,683.68
24937,"2025-12-14 00:00:00",2025,12,14,0,976,"38.310409","21.784038",24.08,9998.04,217.82,595.66,1018.11,0.00,0.00,0.00,9998.04,9998.04
24938,"2025-12-14 00:00:00",2025,12,14,0,977,"38.328212","21.876467",17.87,46597.54,63.89,267.30,0.00,0.00,0.00,0.00,30.25,30386.26
24939,"2025-12-14 00:00:00",2025,12,14,0,978,"38.331904","21.842924",17.98,55902.72,12.48,810.40,493.25,7.92,7.92,83.21,37.25,36454.16
24940,"2025-12-14 00:00:00",2025,12,14,0,979,"38.317789","21.818416",17.34,57122.73,-29.30,246.00,147.41,0.00,0.00,0.00,38.23,37249.74
24941,"2025-12-14 00:00:00",2025,12,14,0,982,"38.28469","21.759148",17.19,29514.20,349.71,69.81,44.63,6.06,6.06,62.39,18.24,19246.21
24942,"2025-12-14 00:00:00",2025,12,14,0,983,"38.282368","21.754868",16.88,55080.98,117.54,119.41,87.31,0.00,0.00,0.00,36.60,35918.30
24943,"2025-12-14 00:00:00",2025,12,14,0,984,"38.183667","21.678139",17.11,56566.86,302.36,31.78,16.55,0.00,0.00,0.00,37.78,36887.25
24944,"2025-12-14 01:00:00",2025,12,14,1,976,"38.310409","21.784038",23.66,9998.04,220.11,181.11,83.12,0.00,0.00,0.00,9998.04,9998.04
24945,"2025-12-14 01:00:00",2025,12,14,1,977,"38.328212","21.876467",17.73,45873.18,64.83,234.50,0.00,0.00,0.00,0.00,29.73,29913.90
24946,"2025-12-14 01:00:00",2025,12,14,1,978,"38.331904","21.842924",17.74,55752.58,22.75,834.61,506.74,8.27,8.27,85.78,37.13,36356.26
24947,"2025-12-14 01:00:00",2025,12,14,1,979,"38.317789","21.818416",17.53,57423.21,-28.91,249.52,147.79,0.00,0.00,0.00,38.47,37445.68
24948,"2025-12-14 01:00:00",2025,12,14,1,982,"38.28469","21.759148",17.37,29753.76,349.86,64.23,42.60,6.07,6.07,62.82,18.41,19402.43
24949,"2025-12-14 01:00:00",2025,12,14,1,983,"38.282368","21.754868",16.84,54760.34,116.58,123.86,86.91,0.00,0.00,0.00,36.34,35709.22
24950,"2025-12-14 01:00:00",2025,12,14,1,984,"38.183667","21.678139",17.11,1682.72,302.24,31.78,16.55,0.00,0.00,0.00,0.90,849.27
24951,"2025-12-14 02:00:00",2025,12,14,2,976,"38.310409","21.784038",26.55,9998.04,224.11,167.86,157.29,0.00,0.00,0.00,9998.04,9998.04
24952,"2025-12-14 02:00:00",2025,12,14,2,977,"38.328212","21.876467",17.77,47089.61,66.90,235.44,0.00,0.00,0.00,0.00,30.61,30707.13
24953,"2025-12-14 02:00:00",2025,12,14,2,978,"38.331904","21.842924",17.76,55727.19,24.47,884.27,537.80,8.28,8.28,86.47,37.11,36339.70
24954,"2025-12-14 02:00:00",2025,12,14,2,979,"38.317789","21.818416",17.56,57426.34,-30.64,240.92,143.33,0.00,0.00,0.00,38.48,37447.72
24955,"2025-12-14 02:00:00",2025,12,14,2,982,"38.28469","21.759148",17.30,30682.58,347.27,64.47,43.21,6.09,6.09,62.88,19.04,20008.11
24956,"2025-12-14 02:00:00",2025,12,14,2,983,"38.282368","21.754868",16.81,54823.48,116.43,124.04,81.42,0.00,0.00,0.00,36.39,35750.39
24957,"2025-12-14 02:00:00",2025,12,14,2,984,"38.183667","21.678139",17.11,57226.93,302.50,31.78,16.55,0.00,0.00,0.00,38.31,37317.68
24958,"2025-12-14 03:00:00",2025,12,14,3,976,"38.310409","21.784038",21.54,9998.04,226.62,1211.72,1102.52,0.00,0.00,0.00,9998.04,9998.04
24959,"2025-12-14 03:00:00",2025,12,14,3,977,"38.328212","21.876467",17.72,48733.05,69.69,216.78,0.00,0.00,0.00,0.00,31.81,31778.82
24960,"2025-12-14 03:00:00",2025,12,14,3,978,"38.331904","21.842924",17.39,55269.77,13.58,940.89,575.62,8.41,8.41,86.70,36.75,36041.42
24961,"2025-12-14 03:00:00",2025,12,14,3,979,"38.317789","21.818416",17.63,57452.75,-31.19,240.05,137.97,0.00,0.00,0.00,38.50,37464.94
24962,"2025-12-14 03:00:00",2025,12,14,3,982,"38.28469","21.759148",17.28,30091.96,348.53,65.80,44.23,6.10,6.10,62.88,18.64,19622.97
24963,"2025-12-14 03:00:00",2025,12,14,3,983,"38.282368","21.754868",16.80,54778.14,115.65,138.71,85.34,0.00,0.00,0.00,36.36,35720.82
24964,"2025-12-14 03:00:00",2025,12,14,3,984,"38.183667","21.678139",17.11,55593.01,302.61,31.78,16.55,0.00,0.00,0.00,37.00,36252.20
24965,"2025-12-14 04:00:00",2025,12,14,4,976,"38.310409","21.784038",31.03,9998.04,228.37,1039.55,368.21,0.00,0.00,0.00,9998.04,9998.04
24966,"2025-12-14 04:00:00",2025,12,14,4,977,"38.328212","21.876467",17.68,49191.86,74.29,289.34,0.00,0.00,0.00,0.00,32.14,32078.02
24967,"2025-12-14 04:00:00",2025,12,14,4,978,"38.331904","21.842924",17.23,54845.96,21.76,988.88,598.30,8.03,8.03,83.91,36.41,35765.05
24968,"2025-12-14 04:00:00",2025,12,14,4,979,"38.317789","21.818416",17.68,57446.12,-31.44,212.50,118.43,0.00,0.00,0.00,38.49,37460.61
24969,"2025-12-14 04:00:00",2025,12,14,4,982,"38.28469","21.759148",17.28,30256.11,349.99,64.57,42.90,6.07,6.07,62.66,18.75,19730.01
24970,"2025-12-14 04:00:00",2025,12,14,4,983,"38.282368","21.754868",16.61,54762.41,115.27,132.98,49.01,0.00,0.00,0.00,36.34,35710.57
24971,"2025-12-14 04:00:00",2025,12,14,4,984,"38.183667","21.678139",17.11,859.49,302.74,31.78,16.55,0.00,0.00,0.00,0.46,433.79
24972,"2025-12-14 05:00:00",2025,12,14,5,976,"38.310409","21.784038",25.09,9998.04,231.12,1028.40,758.79,0.00,0.00,0.00,9998.04,9998.04
24973,"2025-12-14 05:00:00",2025,12,14,5,977,"38.328212","21.876467",17.66,49274.87,81.30,256.95,0.00,0.00,0.00,0.00,32.21,32132.14
24974,"2025-12-14 05:00:00",2025,12,14,5,978,"38.331904","21.842924",17.68,54849.24,22.55,1012.49,619.35,7.97,7.97,83.37,36.41,35767.19
24975,"2025-12-14 05:00:00",2025,12,14,5,979,"38.317789","21.818416",17.73,57451.79,-33.34,230.01,133.79,0.00,0.00,0.00,38.50,37464.31
24976,"2025-12-14 05:00:00",2025,12,14,5,982,"38.28469","21.759148",17.26,30292.04,349.24,64.12,42.05,6.01,6.01,61.91,18.77,19753.44
24977,"2025-12-14 05:00:00",2025,12,14,5,983,"38.282368","21.754868",16.57,54574.33,114.90,128.09,55.98,0.00,0.00,0.00,36.19,35587.92
24978,"2025-12-14 05:00:00",2025,12,14,5,984,"38.183667","21.678139",17.11,844.10,303.12,31.78,16.55,0.00,0.00,0.00,0.45,426.02
24979,"2025-12-14 06:00:00",2025,12,14,6,976,"38.310409","21.784038",27.25,9998.04,232.34,3640.87,2216.90,0.00,0.00,0.00,9998.04,9998.04
24980,"2025-12-14 06:00:00",2025,12,14,6,977,"38.328212","21.876467",17.59,49304.04,84.28,337.75,0.00,0.00,0.00,0.00,32.23,32151.16
24981,"2025-12-14 06:00:00",2025,12,14,6,978,"38.331904","21.842924",17.74,55898.89,16.67,1009.55,618.79,7.98,7.98,83.60,37.25,36451.67
24982,"2025-12-14 06:00:00",2025,12,14,6,979,"38.317789","21.818416",17.61,57434.73,-33.43,225.01,142.26,0.00,0.00,9999.01,38.48,37453.19
24983,"2025-12-14 06:00:00",2025,12,14,6,982,"38.28469","21.759148",17.23,30606.91,350.13,65.47,43.11,6.04,6.04,62.19,18.99,19958.77
24984,"2025-12-14 06:00:00",2025,12,14,6,983,"38.282368","21.754868",16.66,54765.06,115.30,116.73,52.69,0.00,0.00,0.00,36.35,35712.30
24985,"2025-12-14 06:00:00",2025,12,14,6,984,"38.183667","21.678139",17.11,526.59,303.04,31.78,16.55,2.48,2.48,25.54,0.28,265.77
24986,"2025-12-14 07:00:00",2025,12,14,7,976,"38.310409","21.784038",33.14,9998.04,235.45,1398.03,1116.94,0.00,0.00,0.00,9998.04,9998.04
24987,"2025-12-14 07:00:00",2025,12,14,7,977,"38.328212","21.876467",17.61,49409.78,88.14,260.01,0.00,0.00,0.00,0.00,32.30,32220.12
24988,"2025-12-14 07:00:00",2025,12,14,7,978,"38.331904","21.842924",17.50,55205.07,10.25,971.86,593.86,8.12,8.12,83.68,36.70,35999.23
24989,"2025-12-14 07:00:00",2025,12,14,7,979,"38.317789","21.818416",17.51,57362.54,-31.91,241.96,157.22,0.00,0.00,0.00,38.42,37406.11
24990,"2025-12-14 07:00:00",2025,12,14,7,982,"38.28469","21.759148",17.20,30639.91,348.58,68.67,43.51,6.05,6.05,62.24,19.01,19980.28
24991,"2025-12-14 07:00:00",2025,12,14,7,983,"38.282368","21.754868",16.44,55003.35,116.07,107.28,51.75,0.00,0.00,0.00,36.53,35867.68
24992,"2025-12-14 07:00:00",2025,12,14,7,984,"38.183667","21.678139",17.11,367.87,303.39,31.78,16.55,0.00,0.00,0.00,0.20,185.66
24993,"2025-12-14 08:00:00",2025,12,14,8,976,"38.310409","21.784038",24.78,9998.04,235.59,6149.96,5567.37,0.00,0.00,0.00,9998.04,9998.04
24994,"2025-12-14 08:00:00",2025,12,14,8,977,"38.328212","21.876467",17.71,49410.62,90.12,285.70,0.00,0.00,0.00,0.00,32.30,32220.67
24995,"2025-12-14 08:00:00",2025,12,14,8,978,"38.331904","21.842924",17.68,55819.73,24.78,967.88,588.82,8.26,8.26,86.42,37.19,36400.05
24996,"2025-12-14 08:00:00",2025,12,14,8,979,"38.317789","21.818416",17.43,57395.54,-22.38,265.29,181.35,0.15,0.15,1.59,38.45,37427.63
24997,"2025-12-14 08:00:00",2025,12,14,8,982,"38.28469","21.759148",17.06,30221.88,346.66,72.46,45.68,6.22,6.22,63.96,18.72,19707.69
24998,"2025-12-14 08:00:00",2025,12,14,8,983,"38.282368","21.754868",16.48,54456.57,120.02,101.62,52.40,0.00,0.00,0.00,36.10,35511.13
24999,"2025-12-14 08:00:00",2025,12,14,8,984,"38.183667","21.678139",17.11,320.16,303.20,31.78,16.55,0.00,0.00,0.00,0.17,161.58
25000,"2025-12-14 09:00:00",2025,12,14,9,976,"38.310409","21.784038",28.07,9998.04,234.11,3836.75,1986.87,0.00,0.00,0.00,9998.04,9998.04
25001,"2025-12-14 09:00:00",2025,12,14,9,977,"38.328212","21.876467",17.79,49473.73,95.62,391.69,0.04,0.00,0.00,0.00,32.35,32261.82
25002,"2025-12-14 09:00:00",2025,12,14,9,978,"38.331904","21.842924",17.80,55920.91,73.02,910.03,557.45,9.36,9.36,97.39,37.27,36466.03
25003,"2025-12-14 09:00:00",2025,12,14,9,979,"38.317789","21.818416",17.48,57322.85,-18.98,268.42,181.85,0.00,0.00,0.00,38.39,37380.23
25004,"2025-12-14 09:00:00",2025,12,14,9,982,"38.28469","21.759148",17.04,30357.19,342.38,69.34,46.15,6.42,6.42,66.05,18.82,19795.92
25005,"2025-12-14 09:00:00",2025,12,14,9,983,"38.282368","21.754868",16.77,54281.98,124.18,94.56,55.60,0.00,0.00,0.00,35.96,35397.29
25006,"2025-12-14 09:00:00",2025,12,14,9,984,"38.183667","21.678139",17.11,280.64,302.17,31.78,16.55,0.00,0.00,0.00,0.15,141.64
25007,"2025-12-14 10:00:00",2025,12,14,10,976,"38.310409","21.784038",22.25,9998.04,229.04,995.24,416.50,0.00,0.00,0.00,9998.04,9998.04
25008,"2025-12-14 10:00:00",2025,12,14,10,977,"38.328212","21.876467",18.04,49672.36,94.29,378.06,0.10,0.00,0.00,0.00,32.50,32391.35
25009,"2025-12-14 10:00:00",2025,12,14,10,978,"38.331904","21.842924",17.74,55720.94,79.39,911.50,562.02,10.00,10.00,104.71,37.11,36335.63
25010,"2025-12-14 10:00:00",2025,12,14,10,979,"38.317789","21.818416",17.72,57359.71,-19.50,259.01,169.43,59.27,59.27,616.95,38.42,37404.27
25011,"2025-12-14 10:00:00",2025,12,14,10,982,"38.28469","21.759148",17.11,29680.91,339.18,67.05,46.57,6.60,6.60,67.85,18.36,19354.92
25012,"2025-12-14 10:00:00",2025,12,14,10,983,"38.282368","21.754868",17.06,55309.28,133.10,93.46,55.20,0.00,0.00,0.00,36.78,36067.18
25013,"2025-12-14 10:00:00",2025,12,14,10,984,"38.183667","21.678139",17.11,464.36,302.06,31.78,16.55,0.00,0.00,0.00,0.25,234.36
25014,"2025-12-14 11:00:00",2025,12,14,11,976,"38.310409","21.784038",21.65,9998.04,222.85,197.80,72.22,0.00,0.00,0.00,9998.04,9998.04
25015,"2025-12-14 11:00:00",2025,12,14,11,977,"38.328212","21.876467",18.16,49460.50,88.67,318.79,0.00,0.00,0.00,0.00,32.34,32253.19
25016,"2025-12-14 11:00:00",2025,12,14,11,978,"38.331904","21.842924",17.39,55428.34,83.13,886.78,541.05,10.09,10.09,105.14,36.87,36144.82
25017,"2025-12-14 11:00:00",2025,12,14,11,979,"38.317789","21.818416",17.89,57413.39,-17.84,254.17,162.95,0.00,0.00,0.00,38.46,37439.27
25018,"2025-12-14 11:00:00",2025,12,14,11,982,"38.28469","21.759148",17.41,29756.12,336.94,66.11,45.38,6.83,6.83,70.64,18.41,19403.97
25019,"2025-12-14 11:00:00",2025,12,14,11,983,"38.282368","21.754868",17.06,54584.82,152.80,95.44,56.31,0.00,0.00,0.00,36.20,35594.76
