,Unnamed: 0,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm,PC1,PC2,PC3
121,1091,1092.0,2025-07-08 16:00:00,2025,7,8,16,976,38.310409,21.784038,23.09,56834.75,-130.91,28.32,25.26,8.54,8.54,99.47,38.0,37061.94,-2.50313441804,0.033320609354042574,0.8184248470802866
122,1100,1101.0,2025-07-08 17:00:00,2025,7,8,17,976,38.310409,21.784038,22.94,56821.85,-131.56,31.35,25.37,8.58,8.58,99.96,37.99,37053.53,-2.645239493368406,-0.037519754508680524,0.8687082596691221
123,1109,1110.0,2025-07-08 18:00:00,2025,7,8,18,976,38.310409,21.784038,23.06,56917.04,-121.63,30.66,24.84,8.5,8.5,99.34,38.07,37115.6,-2.3532429353260524,0.2650354755330772,0.9180312191887017
124,1118,1119.0,2025-07-08 19:00:00,2025,7,8,19,976,38.310409,21.784038,23.04,56902.13,-125.2,29.47,24.48,8.37,8.37,97.73,38.05,37105.88,-2.2875022276299544,0.07767124842702532,0.7284232715723465
125,1127,1128.0,2025-07-08 20:00:00,2025,7,8,20,976,38.310409,21.784038,22.96,56825.24,-146.85,33.05,26.14,8.32,8.32,97.06,37.99,37055.74,-2.5942145323348647,-0.3369708191469589,0.2661406138374053
126,1136,1137.0,2025-07-08 21:00:00,2025,7,8,21,976,38.310409,21.784038,22.64,56833.69,-164.17,47.73,36.72,8.17,8.17,93.61,38.0,37061.25,-2.650853153487155,-0.8701327101974705,-0.4210535104107132
127,1145,1146.0,2025-07-08 22:00:00,2025,7,8,22,976,38.310409,21.784038,22.4,56826.3,-171.79,28.99,20.43,7.76,7.76,89.35,37.99,37056.43,-2.6607013308576555,-1.32557492487634,-0.9015237287099099
128,1154,1155.0,2025-07-08 23:00:00,2025,7,8,23,976,38.310409,21.784038,23.57,56930.63,-173.81,34.7,20.92,7.81,7.81,92.13,38.08,37124.46,-2.192582102287639,-0.3195408642374029,-0.9540916691975372
129,1163,1164.0,2025-07-09 00:00:00,2025,7,9,0,976,38.310409,21.784038,23.58,56797.5,-172.3,28.5,21.81,7.62,7.62,89.6,37.97,37037.65,-1.998403780810176,-0.8126589575782679,-0.9288228948995764
130,1172,1173.0,2025-07-09 01:00:00,2025,7,9,1,976,38.310409,21.784038,23.47,56820.55,-171.19,30.62,22.64,7.87,7.87,92.53,37.99,37052.68,-2.278398852896707,-0.5870780427262889,-0.6988692322838281
131,1181,1182.0,2025-07-09 02:00:00,2025,7,9,2,976,38.310409,21.784038,23.4,57158.52,-169.15,32.81,25.85,8.08,8.08,94.0,38.26,37273.07,-2.261221773515351,0.29509054239165095,-1.0100815203169087
132,1190,1191.0,2025-07-09 03:00:00,2025,7,9,3,976,38.310409,21.784038,23.26,56898.07,-170.31,28.68,20.81,8.04,8.04,94.36,38.05,37103.23,-2.526309740392432,-0.35687249349659467,-0.6294250700148686
133,1199,1200.0,2025-07-09 04:00:00,2025,7,9,4,976,38.310409,21.784038,23.63,56946.88,-171.6,31.37,33.58,7.9,7.9,93.34,38.09,37135.06,-2.1299942240558236,-0.18269966465682785,-0.8416096770926842
134,1208,1209.0,2025-07-09 05:00:00,2025,7,9,5,976,38.310409,21.784038,23.6,56947.8,-174.67,26.25,19.25,7.74,7.74,91.55,38.09,37135.66,-2.143774998426054,-0.30855882594355055,-1.0452457636493397
135,1217,1218.0,2025-07-09 06:00:00,2025,7,9,6,976,38.310409,21.784038,23.59,56884.22,-175.17,24.26,21.16,7.85,7.85,92.76,38.04,37094.2,-2.268564396053153,-0.3822591461648605,-0.8734109359380524
136,1226,1227.0,2025-07-09 07:00:00,2025,7,9,7,976,38.310409,21.784038,23.52,56863.08,-165.18,32.98,26.98,8.08,8.08,95.32,38.02,37080.42,-2.352283749143114,-0.22689544425998562,-0.4017048676410591
137,1235,1236.0,2025-07-09 08:00:00,2025,7,9,8,976,38.310409,21.784038,23.47,56807.86,-166.43,32.25,25.35,8.09,8.09,95.46,37.98,37044.41,-2.443666648381588,-0.37503796624491403,-0.33856908362790517
138,1244,1245.0,2025-07-09 09:00:00,2025,7,9,9,976,38.310409,21.784038,23.44,56882.04,-160.11,35.98,28.98,8.29,8.29,96.82,38.04,37092.78,-2.4331973857628184,-0.08139244276790937,-0.1850872695337081
139,1253,1254.0,2025-07-09 10:00:00,2025,7,9,10,976,38.310409,21.784038,23.13,56827.84,-155.09,34.37,26.14,8.64,8.64,101.15,37.99,37057.44,-2.9503155517533535,0.004411436650765334,0.37316368907872766
140,1262,1263.0,2025-07-09 11:00:00,2025,7,9,11,976,38.310409,21.784038,24.16,57028.35,-155.55,51.1,29.46,8.39,8.39,99.98,38.15,37188.19,-2.1537809589211707,0.8776466477882299,-0.08012696984987538
141,1271,1272.0,2025-07-09 12:00:00,2025,7,9,12,976,38.310409,21.784038,23.66,56859.25,-154.39,33.78,27.28,8.35,8.35,98.7,38.02,37077.92,-2.404264509720121,0.15281961357799706,0.11966474087497918
142,1280,1281.0,2025-07-09 13:00:00,2025,7,9,13,976,38.310409,21.784038,23.47,56857.49,-152.52,30.45,25.08,8.4,8.4,97.39,38.02,37076.77,-2.396609479074575,-0.022948046370847158,0.07820744733213669
143,1289,1290.0,2025-07-09 14:00:00,2025,7,9,14,976,38.310409,21.784038,23.87,56870.21,-150.85,32.28,25.68,8.5,8.5,100.92,38.03,37085.07,-2.4260640258840898,0.4734578773550056,0.3512932717426754
144,1298,1299.0,2025-07-09 15:00:00,2025,7,9,15,976,38.310409,21.784038,23.77,56914.07,-147.67,31.51,27.45,8.3,8.3,98.24,38.06,37113.67,-2.186242037652881,0.3441945031843103,0.16126351803014263
145,1307,1308.0,2025-07-09 16:00:00,2025,7,9,16,976,38.310409,21.784038,23.85,56913.86,-151.77,25.43,22.45,8.29,8.29,98.59,38.06,37113.53,-2.261766641571761,0.39618222613762943,0.0884859965944741
146,1316,1317.0,2025-07-09 17:00:00,2025,7,9,17,976,38.310409,21.784038,23.88,56870.55,-150.96,32.2,26.2,8.37,8.37,99.1,38.03,37085.29,-2.265143950570908,0.34077675552935127,0.20467054355894007
147,1325,1326.0,2025-07-09 18:00:00,2025,7,9,18,976,38.310409,21.784038,23.67,56848.51,-151.44,27.89,22.89,8.31,8.31,98.32,38.01,37070.91,-2.361953294568326,0.13491944605022282,0.1787051559707673
148,1334,1335.0,2025-07-09 19:00:00,2025,7,9,19,976,38.310409,21.784038,23.77,56927.16,-150.48,26.13,22.63,8.22,8.22,97.55,38.07,37122.2,-2.1971861889070103,0.3190812542229229,0.024299763657771277
149,1337,1338.0,2025-07-10 08:00:00,2025,7,10,8,976,38.310409,21.784038,25.13,57230.72,-144.48,93.33,27.81,8.16,8.16,96.74,38.32,37320.16,-1.0952472577518777,1.6592893835064297,-0.412667451816094
150,1346,1347.0,2025-07-10 09:00:00,2025,7,10,9,976,38.310409,21.784038,25.19,57116.41,-157.3,34.46,26.28,7.58,7.58,92.17,38.23,37245.61,-0.9086641215808047,0.997220192971854,-0.9209429744660078
151,1355,1356.0,2025-07-10 10:00:00,2025,7,10,10,976,38.310409,21.784038,24.81,56908.2,-155.52,34.15,25.75,7.89,7.89,95.16,38.06,37109.84,-1.4414822845330184,0.5563434083749297,-0.32530407069149064
152,1364,1365.0,2025-07-10 11:00:00,2025,7,10,11,976,38.310409,21.784038,25.41,57000.63,-154.39,36.78,27.21,7.94,7.94,97.03,38.13,37170.11,-1.1850509899234574,1.2083730346731656,-0.3210754924100172
153,1373,1374.0,2025-07-10 12:00:00,2025,7,10,12,976,38.310409,21.784038,25.05,56866.17,-155.77,40.16,27.14,7.93,7.93,96.05,38.02,37082.43,-1.385014629433502,0.6335825424333595,-0.21833176828073864
154,1382,1383.0,2025-07-10 13:00:00,2025,7,10,13,976,38.310409,21.784038,24.95,56801.13,-155.4,34.5,28.88,8.0,8.0,96.29,37.97,37040.02,-1.470971369614553,0.4464551100680866,-0.0936004797074395
155,1391,1392.0,2025-07-10 14:00:00,2025,7,10,14,976,38.310409,21.784038,24.74,56901.13,-150.0,85.78,28.9,8.21,8.21,98.96,38.05,37105.23,-1.704889367081555,0.8166537181839164,0.11760768333888227
156,1400,1401.0,2025-07-10 15:00:00,2025,7,10,15,976,38.310409,21.784038,24.84,56909.26,-150.38,61.45,26.48,8.17,8.17,97.56,9998.04,37110.53,-1.5486099733552605,0.7838091744322692,-0.017273674244716684
157,1409,1410.0,2025-07-10 16:00:00,2025,7,10,16,976,38.310409,21.784038,24.9,57033.1,-149.43,38.5,26.5,8.04,8.04,97.11,38.16,37191.29,-1.414838085826659,1.0789724705810093,-0.20841529760865626
158,1418,1419.0,2025-07-10 17:00:00,2025,7,10,17,976,38.310409,21.784038,25.0,56960.7,-147.31,34.6,27.62,8.27,8.27,100.18,38.1,37144.07,-1.6042124013257342,1.1956078264951007,0.17835394115602554
159,1427,1428.0,2025-07-10 18:00:00,2025,7,10,18,976,38.310409,21.784038,24.88,56922.68,-150.18,36.39,26.6,8.02,8.02,96.92,38.07,37119.29,-1.462699204576808,0.7880284408799065,-0.08412720318281695
160,1436,1437.0,2025-07-10 19:00:00,2025,7,10,19,976,38.310409,21.784038,24.66,56897.76,-151.4,41.52,27.82,7.99,7.99,95.82,38.05,37103.03,-1.5168460832960768,0.5291679762457934,-0.1514615608384521
161,1445,1446.0,2025-07-10 20:00:00,2025,7,10,20,976,38.310409,21.784038,24.58,56873.16,-154.3,34.27,26.05,7.78,7.78,93.34,38.03,37086.99,-1.4180387907203271,0.23299648252768076,-0.3745610876562078
162,1454,1455.0,2025-07-10 21:00:00,2025,7,10,21,976,38.310409,21.784038,24.58,56904.8,-155.85,39.59,27.51,7.64,7.64,91.68,38.06,37107.62,-1.2773724614000102,0.1698605753255941,-0.5876681777561031
163,1463,1464.0,2025-07-10 22:00:00,2025,7,10,22,976,38.310409,21.784038,24.43,56963.54,-153.93,32.98,28.74,7.79,7.79,93.17,38.1,37145.93,-1.4322067032558037,0.3571572765961703,-0.4991193083121293
164,1472,1473.0,2025-07-10 23:00:00,2025,7,10,23,976,38.310409,21.784038,23.63,56827.77,-154.81,31.72,23.93,7.48,7.48,88.52,37.99,37057.39,-1.6102461341172143,-0.6912695135458109,-0.6387837210184764
165,1481,1482.0,2025-07-11 00:00:00,2025,7,11,0,976,38.310409,21.784038,24.32,56745.08,-154.25,36.84,25.76,7.58,7.58,89.17,37.93,37003.47,-1.2712688575355324,-0.5072443212329033,-0.5022338563442013
166,1490,1491.0,2025-07-11 01:00:00,2025,7,11,1,976,38.310409,21.784038,24.53,56899.59,-152.56,36.66,23.35,7.7,7.7,92.28,38.05,37104.23,-1.3439245579162276,0.21096769987391117,-0.4478938532025096
167,1499,1500.0,2025-07-11 02:00:00,2025,7,11,2,976,38.310409,21.784038,24.57,56852.45,-155.24,33.19,24.98,7.4,7.4,88.41,38.01,37073.48,-1.0390930501668731,-0.1928277658340872,-0.7525842967943835
168,1508,1509.0,2025-07-11 03:00:00,2025,7,11,3,976,38.310409,21.784038,24.25,56888.14,-154.78,35.32,26.1,7.46,7.46,88.89,38.04,37096.76,-1.238606795871019,-0.22690582638738793,-0.7349782599240395
169,1517,1518.0,2025-07-11 04:00:00,2025,7,11,4,976,38.310409,21.784038,24.17,56851.73,-155.89,33.56,23.58,7.43,7.43,88.54,38.01,37073.02,-1.303782058631773,-0.3781755677621286,-0.7309051032646738
170,1526,1527.0,2025-07-11 05:00:00,2025,7,11,5,976,38.310409,21.784038,24.34,56901.78,-152.54,33.39,22.92,7.75,7.75,92.47,38.05,37105.65,-1.4731904902554158,0.13998101754259798,-0.4233654581111233
171,1535,1536.0,2025-07-11 06:00:00,2025,7,11,6,976,38.310409,21.784038,24.28,56878.13,-151.56,35.5,26.64,7.68,7.68,91.44,38.03,37090.23,-1.390435005182211,-0.026264089545082307,-0.44575143767710357
172,1544,1545.0,2025-07-11 07:00:00,2025,7,11,7,976,38.310409,21.784038,24.16,56966.03,-146.64,33.85,24.18,7.87,7.87,93.7,38.1,37147.55,-1.5665690928092109,0.33185393082985304,-0.26506094038178046
173,1553,1554.0,2025-07-11 08:00:00,2025,7,11,8,976,38.310409,21.784038,24.53,56944.13,-147.53,31.35,32.45,7.82,7.82,93.26,38.09,37133.27,-1.2733555126237586,0.3967874302705743,-0.31910082089036856
174,1562,1563.0,2025-07-11 09:00:00,2025,7,11,9,976,38.310409,21.784038,24.6,56895.84,-147.44,26.34,20.65,8.02,8.02,96.09,38.05,37101.78,-1.572993872869078,0.5612720699665069,-0.02327885361822779
175,1571,1572.0,2025-07-11 10:00:00,2025,7,11,10,976,38.310409,21.784038,24.69,56863.89,-145.44,40.59,30.14,8.11,8.11,97.56,38.02,37080.94,-1.559158995233342,0.6251975404978148,0.17294194646578528
176,1580,1581.0,2025-07-11 11:00:00,2025,7,11,11,976,38.310409,21.784038,24.21,56696.23,-146.55,267.68,48.66,7.95,7.95,94.21,37.89,36971.62,-1.5042859604611467,-0.3138120906687773,0.13815771590400114
177,1589,1590.0,2025-07-11 12:00:00,2025,7,11,12,976,38.310409,21.784038,25.18,56840.51,-146.9,152.95,70.07,7.82,7.82,94.81,9998.04,37065.7,-0.7797279940934921,0.47962004205786385,-0.10326182220531799
178,1598,1599.0,2025-07-11 13:00:00,2025,7,11,13,976,38.310409,21.784038,25.4,55577.76,-147.09,185.53,62.63,7.88,7.88,95.93,9998.04,36242.26,-1.287227849136011,-2.306848610499135,1.755984617477619
179,1607,1608.0,2025-07-11 14:00:00,2025,7,11,14,976,38.310409,21.784038,24.87,56762.31,-147.22,126.2,36.66,7.89,7.89,94.93,9998.04,37014.7,-1.2492277242452785,0.244698477090041,0.05177130151373002
180,1616,1617.0,2025-07-11 15:00:00,2025,7,11,15,976,38.310409,21.784038,24.98,56831.35,-146.52,34.61,33.08,7.93,7.93,95.98,38.0,37059.72,-1.2627234245758232,0.554653580572569,0.04885727392207396
181,1625,1626.0,2025-07-11 16:00:00,2025,7,11,16,976,38.310409,21.784038,25.44,56850.74,-145.66,46.84,29.9,7.79,7.79,95.26,38.01,37072.37,-0.9366735853806524,0.7832695125145436,-0.04092078467724161
182,1634,1635.0,2025-07-11 17:00:00,2025,7,11,17,976,38.310409,21.784038,25.46,56944.47,-143.88,36.13,29.13,7.82,7.82,95.51,38.09,37133.49,-0.8909396273890684,1.0475798197619965,-0.11160128028231721
183,1643,1644.0,2025-07-11 18:00:00,2025,7,11,18,976,38.310409,21.784038,25.39,56904.2,-144.41,36.75,32.45,7.83,7.83,95.59,38.05,37107.23,-0.9372773842241403,0.9115498903116617,-0.05911486805698221
184,1652,1653.0,2025-07-11 19:00:00,2025,7,11,19,976,38.310409,21.784038,25.3,56850.66,-144.64,36.67,27.69,7.86,7.86,95.81,38.01,37072.32,-1.0668891231586206,0.7693536360709038,0.03722354089672124
185,1661,1662.0,2025-07-11 20:00:00,2025,7,11,20,976,38.310409,21.784038,25.27,56871.13,-147.78,38.39,28.97,7.86,7.86,95.72,38.03,37085.66,-1.1030228566938338,0.7729939677490085,-0.07352323421802152
186,1670,1671.0,2025-07-11 21:00:00,2025,7,11,21,976,38.310409,21.784038,24.96,57004.0,-149.47,35.31,24.99,7.76,7.76,92.99,38.14,37172.31,-1.0568436822164382,0.7346338598149903,-0.49354713253380766
187,1679,1680.0,2025-07-11 22:00:00,2025,7,11,22,976,38.310409,21.784038,24.5,56892.58,-153.22,36.54,25.23,7.4,7.4,88.66,38.05,37099.65,-1.0559629405140893,-0.10045092043775482,-0.7367579425514771
188,1688,1689.0,2025-07-11 23:00:00,2025,7,11,23,976,38.310409,21.784038,24.63,56919.68,-151.8,40.02,25.99,7.23,7.23,85.26,38.07,37117.32,-0.6590704428610453,-0.22077001566323243,-1.0157166400890154
189,1697,1698.0,2025-07-12 00:00:00,2025,7,12,0,976,38.310409,21.784038,24.47,56786.41,-150.2,34.66,25.6,7.38,7.38,88.34,37.96,37030.42,-1.0431879610533132,-0.3724444733771803,-0.537248967494081
190,1706,1707.0,2025-07-12 01:00:00,2025,7,12,1,976,38.310409,21.784038,24.36,56890.52,-148.2,45.89,28.09,7.2,7.2,86.12,38.04,37098.31,-0.8356664396693001,-0.3387496046642339,-0.8047666407793411
191,1715,1716.0,2025-07-12 02:00:00,2025,7,12,2,976,38.310409,21.784038,24.67,56858.64,-151.82,43.81,28.79,7.39,7.39,88.78,38.02,37077.52,-0.9342494662174862,-0.09089917057083778,-0.6588001368443043
192,1724,1725.0,2025-07-12 03:00:00,2025,7,12,3,976,38.310409,21.784038,24.43,56860.39,-152.29,36.44,24.66,7.43,7.43,88.68,38.02,37078.66,-1.1023576558998154,-0.2015675475352094,-0.6624483106617507
193,1733,1734.0,2025-07-12 04:00:00,2025,7,12,4,976,38.310409,21.784038,24.42,56896.88,-156.28,34.85,24.53,6.98,6.98,83.44,38.05,37102.45,-0.7106252547297811,-0.5370530861975403,-1.2198387420719645
194,1742,1743.0,2025-07-12 05:00:00,2025,7,12,5,976,38.310409,21.784038,24.36,56825.07,-149.17,39.03,26.09,7.69,7.69,91.89,37.99,37055.63,-1.3727642388417909,-0.06300656475109001,-0.28250959055369795
195,1751,1752.0,2025-07-12 06:00:00,2025,7,12,6,976,38.310409,21.784038,24.26,56916.28,-149.73,38.92,28.48,7.62,7.62,90.75,38.06,37115.11,-1.2909664493397282,0.009569574860826768,-0.5095654610606957
196,1760,1761.0,2025-07-12 07:00:00,2025,7,12,7,976,38.310409,21.784038,24.57,56848.23,-140.44,36.57,29.16,7.52,7.52,90.21,38.01,37070.73,-0.9571587147362198,0.015043639559094945,-0.2515027615512237
197,1769,1770.0,2025-07-12 08:00:00,2025,7,12,8,976,38.310409,21.784038,24.4,56886.9,-140.39,241.42,152.13,7.76,7.76,92.84,38.04,37095.95,-0.36620026758835467,-0.12179696623881595,-0.1741165357390974
198,1778,1779.0,2025-07-12 09:00:00,2025,7,12,9,976,38.310409,21.784038,24.13,57012.22,-141.14,34.75,27.66,8.09,8.09,96.28,38.14,37177.67,-1.6815977907688886,0.645520810577654,0.003820880588147465
199,1787,1788.0,2025-07-12 10:00:00,2025,7,12,10,976,38.310409,21.784038,24.52,56872.56,-141.78,37.4,28.75,8.15,8.15,97.56,38.03,37086.6,-1.6150732518008413,0.5910499367653788,0.26067367525787843
200,1796,1797.0,2025-07-12 11:00:00,2025,7,12,11,976,38.310409,21.784038,25.16,56800.71,-143.62,34.89,26.36,8.0,8.0,97.19,37.97,37039.75,-1.2794948816273894,0.6967495884031432,0.25022584711359974
201,1805,1806.0,2025-07-12 12:00:00,2025,7,12,12,976,38.310409,21.784038,23.63,56800.71,-139.79,30.47,24.18,8.29,8.29,96.46,37.97,37039.75,-2.0777033963198277,-0.06585368534509788,0.38335695043268087
202,1814,1815.0,2025-07-12 13:00:00,2025,7,12,13,976,38.310409,21.784038,23.98,56800.71,-139.23,27.6,23.37,8.42,8.42,100.22,37.97,37039.75,-2.1862120151894775,0.39026252459628163,0.6697788943848926
203,1823,1824.0,2025-07-12 14:00:00,2025,7,12,14,976,38.310409,21.784038,24.04,56816.92,-141.58,33.2,25.25,8.26,8.26,98.4,37.98,37050.32,-2.0108804204996953,0.30121000923434177,0.4425795194239447
204,1832,1833.0,2025-07-12 15:00:00,2025,7,12,15,976,38.310409,21.784038,24.11,56815.81,-142.53,54.46,74.15,8.13,8.13,96.87,37.98,37049.59,-1.4989205033143431,0.07518389045225823,0.26291563071065255
205,1841,1842.0,2025-07-12 16:00:00,2025,7,12,16,976,38.310409,21.784038,23.99,56979.13,-140.86,37.28,29.28,8.21,8.21,97.71,38.12,37156.09,-1.880633171755372,0.6036720713217518,0.17699445797565494
206,1850,1851.0,2025-07-12 17:00:00,2025,7,12,17,976,38.310409,21.784038,23.91,57035.79,-137.87,32.44,34.92,8.26,8.26,98.36,38.16,37193.04,-1.877923934831003,0.7515250129048215,0.22104902713991065
207,1859,1860.0,2025-07-12 18:00:00,2025,7,12,18,976,38.310409,21.784038,23.81,56859.83,-137.8,38.79,30.74,8.23,8.23,97.84,38.02,37078.3,-1.9900438271279948,0.25898623745750193,0.4399452548861809
208,1868,1869.0,2025-07-12 19:00:00,2025,7,12,19,976,38.310409,21.784038,23.71,56811.35,-138.57,41.13,31.86,8.19,8.19,96.83,37.98,37046.68,-1.9850190865324424,0.012057276025301855,0.41632829190319603
209,1877,1878.0,2025-07-12 20:00:00,2025,7,12,20,976,38.310409,21.784038,23.67,56869.88,-142.67,39.66,31.24,8.0,8.0,94.67,38.03,37084.85,-1.8658203691503747,-0.05453497422821098,0.06850911053839294
210,1886,1887.0,2025-07-12 21:00:00,2025,7,12,21,976,38.310409,21.784038,23.41,56898.78,-147.09,38.67,28.9,7.89,7.89,92.8,38.05,37103.7,-1.9281730886858564,-0.2731887229997723,-0.207391543745716
211,1895,1896.0,2025-07-12 22:00:00,2025,7,12,22,976,38.310409,21.784038,23.37,56931.55,-147.32,40.31,29.38,7.78,7.78,91.31,38.08,37125.06,-1.8137005940672544,-0.329033942665978,-0.37373338308571585
212,1904,1905.0,2025-07-12 23:00:00,2025,7,12,23,976,38.310409,21.784038,23.98,56895.7,-151.6,44.16,33.12,7.32,7.32,87.11,38.05,37101.69,-1.1495985669144473,-0.4717055667596939,-0.7961922701406663
213,1913,1914.0,2025-07-13 00:00:00,2025,7,13,0,976,38.310409,21.784038,22.77,56905.07,-147.2,49.0,34.04,7.53,7.53,87.41,38.06,37107.8,-1.8126829824385458,-0.9855410306037762,-0.604223336946849
214,1922,1923.0,2025-07-13 01:00:00,2025,7,13,1,976,38.310409,21.784038,22.64,56852.79,-147.42,8.44,8.06,7.78,7.78,90.49,38.01,37073.7,-2.3595483097272743,-0.8707417127748316,-0.2681811529910967
215,1931,1932.0,2025-07-13 02:00:00,2025,7,13,2,976,38.310409,21.784038,22.92,56694.03,-148.93,29.17,21.07,7.63,7.63,89.21,37.89,36970.18,-2.0752675766471973,-1.2540373464113106,-0.20714497493679968
216,1940,1941.0,2025-07-13 03:00:00,2025,7,13,3,976,38.310409,21.784038,22.91,56775.14,-147.91,60.26,46.35,7.53,7.53,87.62,37.95,37023.07,-1.7183823321632918,-1.2494667117596987,-0.43867009606183255
217,1949,1950.0,2025-07-13 04:00:00,2025,7,13,4,976,38.310409,21.784038,23.13,56844.77,-152.08,34.59,24.96,7.43,7.43,86.4,38.01,37068.47,-1.6736695461824527,-1.0362938627762357,-0.7321554482132839
218,1958,1959.0,2025-07-13 05:00:00,2025,7,13,5,976,38.310409,21.784038,23.07,56712.34,-154.93,37.98,37.72,7.26,7.26,84.78,37.9,36982.12,-1.5702390434463958,-1.5545905936016609,-0.7457010816992384
219,1967,1968.0,2025-07-13 06:00:00,2025,7,13,6,976,38.310409,21.784038,23.05,56809.55,-147.79,37.21,30.75,7.84,7.84,91.42,37.98,37045.51,-2.0538291307721144,-0.7715942137077431,-0.1848267821785971
220,1976,1977.0,2025-07-13 07:00:00,2025,7,13,7,976,38.310409,21.784038,22.7,56667.18,-136.97,40.17,30.49,7.97,7.97,92.47,37.86,36952.67,-2.254392933101897,-1.1296955861127014,0.3819060732295117
221,1983,1984.0,2025-07-13 08:00:00,2025,7,13,8,976,38.310409,21.784038,22.46,56782.87,-134.98,39.95,29.61,8.22,8.22,94.88,37.96,37028.11,-2.531623966225182,-0.7755559195678294,0.4708196515679623
222,1992,1993.0,2025-07-13 09:00:00,2025,7,13,9,976,38.310409,21.784038,22.42,56990.89,-135.0,38.7,29.82,8.47,8.47,97.64,38.12,37163.76,-2.7053097647160484,-0.0955472842654226,0.3947804695421418
223,2001,2002.0,2025-07-13 10:00:00,2025,7,13,10,976,38.310409,21.784038,22.51,56909.07,-136.96,38.5,29.64,8.41,8.41,97.16,38.06,37110.41,-2.6721265366044515,-0.2942011349509463,0.4200116155190897
224,2010,2011.0,2025-07-13 11:00:00,2025,7,13,11,976,38.310409,21.784038,23.11,56855.52,-135.94,1418.79,26.615,8.57,8.57,99.76,38.02,37075.48,-2.567250940897012,0.07791091419699848,0.6882017165131413
225,2019,2020.0,2025-07-13 12:00:00,2025,7,13,12,976,38.310409,21.784038,23.4,56872.97,-139.78,30.57,23.59,8.34,8.34,96.91,38.03,37086.87,-2.2265677485109525,0.029932852789760305,0.33159231751162005
226,2028,2029.0,2025-07-13 13:00:00,2025,7,13,13,976,38.310409,21.784038,23.27,56762.18,-142.65,33.54,29.41,8.56,8.56,100.5,37.94,37014.62,-2.6436570790815455,-0.06178242112079867,0.704140086761989
227,2037,2038.0,2025-07-13 14:00:00,2025,7,13,14,976,38.310409,21.784038,23.26,56825.71,-139.5,32.29,24.88,8.43,8.43,98.34,37.99,37056.05,-2.433456168878069,-0.04461397943342159,0.5250243707440908
